



PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
11743;"Centro Municipal de Mayores 'Peñagrande'";"";" De lunes a viernes: de 9 a 21 horas   Fines de semana: de 10 a 14 horas y de 16 a 21 horas ";"      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Voluntariado     Podología         Talleres manuales      Manualidades   Marquetería     Pintura al óleo   Tarecea     Corte y confección         Talleres culturales      Informática   Rondalla      Talleres de ejercicio físico      Gimnasia   Salud y cuidados personales     Taichí   Relajación     Baile de salón   Baile / sevillanas     Otros        Actividades de turismo      Excursiones mensuales de un día         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Comidas     Fiestas   Bingo     ";"Bus: 64, 67, 82, 83, 124 ";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=de8166051361c010VgnVCM1000000b205a0aRCRD";"ISLA DE ONS";"CALLE";"NUM";"28";"";"";"";"";"MADRID";"MADRID";"28035";"PEÑA GRANDE";"FUENCARRAL-EL PARDO";"438867";"4481476";"40.47984405193698";"-3.7225378821643895";"917 386 359       
";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
11747;"Centro Municipal de Mayores 'Pinar del Rey'";"";" Lunes a viernes: De 9 a 14 y de 16 a 20.30 h.  Sábado: De 10 a 14 y 16 a 20.30 h.  Domingo: Cerrado  Festivos: De 10 a 14 h. ";"      Servicios      Animación sociocultural   Cafetería      Talleres manuales      Manualidades         Talleres de ejercicio físico      Taichí   Baile de salón     Actividades de turismo      Excursiones quincenales         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile   Fiestas     ";"Bus: 9, 72, 73";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7bd166051361c010VgnVCM1000000b205a0aRCRD";"LOPEZ DE HOYOS";"CALLE";"V";"329";"";"";"";"";"MADRID";"MADRID";"28043";"CANILLAS";"HORTALEZA";"444534";"4479857";"40.465657886064186";"-3.655552485532253";"913 000 002";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
11690;"Centro Municipal de Mayores 'Prosperidad Santa Hortensia'";"";" De lunes a domingo de 10 a 21 horas. ";"     Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Fisioterapia preventiva     Podología   Voluntariado      Talleres manuales      Pintura al óleo   Otros      Talleres culturales      Historia de Madrid   Otros     Historia del arte         Talleres de ejercicio físico      Gimnasia   Baile / sevillanas     Taichí   Memoria     Relajación        Actividades de turismo      Excursiones quincenales         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile        Zona wifi ";"Bus: 9, 40, 43, 72, 73.";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6e4266051361c010VgnVCM1000000b205a0aRCRD";"SANTA HORTENSIA";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28002";"PROSPERIDAD";"CHAMARTIN";"443360";"4477547";"40.44476894081767";"-3.6691931472225465";"915 106 862";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
11712;"Centro Municipal de Mayores 'Príncipe de Asturias'";"";"Lunes a domingo: de 9 a 21 horas ";"      Servicios      Animación sociocultural   Peluquería     Cafetería   Voluntariado     Talleres manuales      Encaje de bolillos   Dibujo     Pintura al óleo   Bisutería     Pintura en tela   Otros     Talleres culturales      Alfabetización   Comunicación     Ortografía   Otros     Talleres de ejercicio físico      Gimnasia   Salud y cuidados personales     Taichí   Relajación     Caminar / senderismo        Actividades de turismo      Excursiones trimestrales        Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones        Actividades de ocio      Baile   Otras     Otras actividades      Repujado en estaño   Mente activa     Memoria   Conferencias     Abalorios        Zona wifi";" Metro: Ciudad Lineal  Bus: 4, 38, 48, 70, 109 ";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=182266051361c010VgnVCM1000000b205a0aRCRD";"HERMANOS GARCIA NOBLEJAS";"CALLE";"NUM";"14";"";"";"";"";"MADRID";"MADRID";"28037";"PUEBLO NUEVO";"CIUDAD LINEAL";"446089";"4476539";"40.43587011477473";"-3.6369291425796417";"915 887 591";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
11689;"Centro Municipal de Mayores 'Pérez Galdós'";"";" De lunes a viernes de 10 a 21 horas.  Fines de semana y festivos de 10 a 20,30 horas. ";"      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Fisioterapia preventiva     Podología   Voluntariado      Talleres manuales      Manualidades   Disfraces     Pintura al óleo   Labores     Pintura en tela   Marquetería     Dibujo   Bisutería     Punto de cruz   Otros     Corte y confección         Talleres culturales      Alfabetización   Literatura     Ortografía   Teatro     Cultura general   Música coral     Comunicación   Historia     Inglés   Informática     Francés   Otros      Talleres de ejercicio físico      Gimnasia   Baile de salón     Taichí   Salud y cuidados personales     Yoga   Relajación     Baile / sevillanas   Otros     Actividades de turismo      Excursiones quincenales   Excursiones diarias     Excursiones semanales         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile   Comidas     Fiestas        ";" Metro: Pacífico  Bus: 8, 10, 24, 37, 54, 56, 57, 136, 141 ";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=25b166051361c010VgnVCM1000000b205a0aRCRD";"CIUDAD DE BARCELONA";"AVENIDA";"V";"182";"";"";"";"";"MADRID";"MADRID";"28007";"PACIFICO";"RETIRO";"442778";"4472743";"40.40145210755248";"-3.6756224769581456";"915 516 269";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
11724;"Centro Municipal de Mayores 'Pío Baroja'";"";" De lunes a viernes de 9 a 21 horas.  Fines de semana y festivos de 10 a 21 horas. ";"      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Voluntariado     Podología         Talleres manuales      Manualidades   Patchwordk     Pintura al óleo   Labores     Pintura en tela   Marquetería     Dibujo   Bisutería     Encaje de bolillos   Punto de cruz     Corte y confección   Otros      Talleres culturales      Alfabetización   Literatura     Ortografía   Teatro     Cultura general   Música coral     Comunicación   Historia     Inglés   Informática     Francés   Memoria     Filosofía   Otros      Talleres de ejercicio físico      Gimnasia   Salud y cuidados personales     Yoga   Baile / sevillanas     Baile de salón   Otros     Actividades de turismo      Excursiones quincenales   Excursiones diarias     Excursiones semanales         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Comidas     Fiestas        Zona wifi";" Metro: Ibiza  Bus: 15, 20, 26, 61, 63, 152, 202, C ";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c10266051361c010VgnVCM1000000b205a0aRCRD";"PIO BAROJA";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28009";"NIÑO JESUS";"RETIRO";"442859";"4474067";"40.41339399749287";"-3.674787205505522";"914 097 900";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
11703;"Centro Municipal de Mayores 'Roger de Flor'";"";"Lunes a domingo: de 9 a 21 horas ";"      Servicios      Polología   Peluquería     Cafetería   Comedor     Animación socio-cultural   Biblioteca / sala de lectura      Talleres manuales      Pachtwork   Bolillos     Manualidades   Marquetería     Pintura   Terapia ocupacional     Muñequería         Talleres culturales      Cultura general   Atención y retención     Psicoteatro   Castañuelas     Coral         Talleres de ejercicio físico      Gimnasia   Sevillanas     Baile   Folklore español     Paseos urbanos   Yoga     ";"Bus: 119";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b9266051361c010VgnVCM1000000b205a0aRCRD";"ROGER DE FLOR";"PLAZA";"V";"15";"";"";"";"";"MADRID";"MADRID";"28019";"SAN ISIDRO";"CARABANCHEL";"437969";"4471962";"40.394071509764686";"-3.732213150458497";"914 280 487";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
11749;"Centro Municipal de Mayores 'San Benito'";"";" Lunes a viernes: De 9 a 14 y de 16 a 20.30 h.  Sábado: De 10 a 14 y de 16 a 20.30 h.  Domingos y festivos: De 10 a 14 h. ";"      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Voluntariado   Fisioterapia preventiva     Podología         Talleres manuales      Manualidades   Encaje de bolillos     Pintura al óleo   Labores     Corte y confección   Marquetería     Punto de cruz   Patchword      Talleres culturales      Alfabetización   Literatura     Ortografía   Radio     Cultura general   Música coral      Talleres de ejercicio físico      Gimnasia   Terapia ocupacional     Taichí   Baile de salón     Yoga   Baile / sevillanas     Actividades de turismo      Excursiones quincenales   Excursiones diarias     Excursiones semanales         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Comidas     Fiestas   Otras     ";"Bus: 7, 29, 129";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=51c266051361c010VgnVCM1000000b205a0aRCRD";"CARRION DE LOS CONDES";"CALLE";"V";"73";"";"";"";"";"MADRID";"MADRID";"28033";"APOSTOL SANTIAGO";"HORTALEZA";"444325";"4481016";"40.4760846979538";"-3.6581195337045274";"913 835 937";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
49541;"Centro Municipal de Mayores 'San Diego'";"";" Lunes a viernes: de 08:30 a 21:00 horas   Fines de semana y festivos: de 10:00 a 20:00 horas  Las actividades que se desarrollan están sujetas a diferentes horarios según la programación del centro ";"      Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Fisioterapia preventiva     Voluntariado         Talleres manuales      Manualidades   Corte y confección     Pintura al óleo   Marquetería     Pintura en tela   Otros      Talleres culturales      Alfabetización   Teatro     Cultura general   Informática      Talleres de ejercicio físico      Baile / sevillanas   Gimnasia     Baile de salón        Actividades de turismo      Excursiones quincenales   Excursiones diarias     Excursiones semanales         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile   Comidas     Fiestas        Zona wifi";"BUS: 10";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6cb4598d1351c010VgnVCM1000000b205a0aRCRD";"JAVIER DE MIGUEL";"CALLE";"NUM";"10";"";"";"";"";"MADRID";"MADRID";"28018";"PALOMERAS BAJAS";"PUENTE DE VALLECAS";"443780";"4471322";"40.38871930363662";"-3.663689575700872";"917 571 913";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
11706;"Centro Municipal de Mayores 'San Filiberto'";"";"Lunes a domingo: de 10 a 21 horas ";"     Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor   Voluntariado     Podología         Talleres manuales      Manualidades   Bisutería     Pintura al óleo   Labores     Pintura en tela   Marquetería     Otros         Talleres culturales      Cultura general         Talleres de ejercicio físico      Gimnasia   Caminar / senderismo     Baile de salón   Taichí     Baile / sevillanas        Actividades de turismo      Excursiones mensuales de un día         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile   Fiestas    ";" Metro: Plaza Eliptica  Bus: 4, 55, 60 ";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a7e266051361c010VgnVCM1000000b205a0aRCRD";"SAN FILIBERTO";"CALLE";"V";"7";"BAJO";"";"";"";"MADRID";"MADRID";"28026";"MOSCARDO";"USERA";"439407";"4471034";"40.38581767783423";"-3.7151818881165277";"914 765 011";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
11744;"Centro Municipal de Mayores 'San Francisco'";"";" Lunes a viernes: De 9 a 20 horas.  Fines de semana y festivos: De 11:30 a 19:30 horas. ";"      Servicios      Animación sociocultural   Voluntariado     Cafetería   Biblioteca     Comedor   Fisioterapia preventiva     Podología         Talleres manuales      Manualidades   Alfombras     Pintura al óleo   Labores     Pintura en tela   Marquetería     Dibujo   Bisutería     Encaje de bolillos   Cestería     Corte y confección   Disfraces     Punto de cruz         Talleres culturales      Alfabetización   Informática     Cultura general   Teatro     Inglés   Música coral      Talleres de ejercicio físico      Gimnasia   Caminar / senderismo     Yoga   Relajación     Baile / sevillanas   Terapia ocupacional     Actividades de turismo      Excursiones quincenales         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones      Actividades de ocio      Baile   Comidas     Fiestas         Otras actividades      Grupos de estimulación cognitiva   Semana de mayores     Grupos de memoria   Ejercicios en piscina en época estival     Actividades intergeneracionales   Grupos de encuentro con otros colectivos     ";"Bus: 3, 60, 148";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fd0366051361c010VgnVCM1000000b205a0aRCRD";"JERTE";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28005";"PALACIO";"CENTRO";"439398";"4473804";"40.41077050441227";"-3.715552056000273";"913 644 126";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
11759;"Centro Municipal de Mayores 'San Juan Bautista'";"";"Lunes a domingo: de 9 a 21 horas ";"      Servicios      Animación sociocultural   Peluquería     Cafetería   Voluntariado     Comedor   Fisioterapia preventiva     Podología         Talleres manuales      Pintura al óleo   Bisutería      Talleres culturales      Comunicación   Otros      Talleres de ejercicio físico      Gimnasia   Salud y cuidados personales     Yoga   Baile / sevillanas     Actividades de turismo      Excursiones trimestrales         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Otras      Otras actividades      Memoria        Zona wifi";" Bus: 11, 53, 70, 120  Metro: Arturo Soria  ";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=443366051361c010VgnVCM1000000b205a0aRCRD";"BUESO PINEDA";"CALLE";"NUM";"8";"";"";"";"";"MADRID";"MADRID";"28043";"SAN JUAN BAUTISTA";"CIUDAD LINEAL";"444305";"4478401";"40.45252617323743";"-3.6581255009849327";"914 155 829";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
6099291;"Centro Municipal de Mayores 'San Luciano'";"";" Lunes a domingo: de 09:00 a 21:00 horas ";"      Servicios      Animación sociocultural   Comedor     Voluntariado   Podología     Terapia ocupacional   Fisioterapia     Cafetería   Peluquería      Talleres manuales      Pintura al óleo   Encaje de bolillos      Dibujo   Acuarela      Corte y confección   Punto     Castañuelas   Artesanía     Abalorios         Talleres culturales      Informática   Internet      Cultura general   Alfabetización     Teatro   Photoshop              Talleres de ejercicio físico      Gimnasia   Senderismo                             Taichi   Sevillanas     Bailes variados         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Comidas   Fiestas     ";" Metro: Ciudad de los Ángeles  Bus: 76, 116 ";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c4fa9b90f2a60310VgnVCM2000000c205a0aRCRD";"MENASALBAS";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28041";"LOS ANGELES";"VILLAVERDE";"441080";"4468402";"40.36223639057305";"-3.6952289329575083";"917 238 884";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
122268;"Centro Municipal de Mayores 'San Vicente de Paúl'";"";"Lunes a domingo: de 9 a 21 horas ";"      Servicios      Podología   Peluquería     Cafetería   Animación socio-cultural     Comedor   Biblioteca / sala de lectura      Talleres manuales      Manualidades   Marquetería     Pintura   Patchwork     Cestas de mimbre         Talleres culturales      Informática   Castañuelas     Canto   Guitarra     Atención y retención         Talleres de ejercicio físico      Gimnasia   Sevillanas     Yoga   Bailes de salón     Senderismo        Zona wifi";" Metro: Opañel  Bus: 47, 55 ";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=630f8899fc81c010VgnVCM1000000b205a0aRCRD";"ANTONIA LANCHA";"CALLE";"V";"54";"";"";"";"";"MADRID";"MADRID";"28019";"OPAÑEL";"CARABANCHEL";"438743";"4471075";"40.386075026633925";"-3.7230547190101255";"915 655 633";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
11764;"Centro Municipal de Mayores 'Santa Engracia'";"";" Lunes a domingo: de 10 a 21 horas ";" 
 
 
  Servicios  
 
 
  Animación sociocultural 
  Peluquería 
 
 
  Cafetería 
  Biblioteca 
 
 
  Comedor 
  Fisioterapia preventiva 
 
 
  Podología 
  Voluntariado 
 
 
   Talleres manuales  
 
 
  Manualidades 
  Encaje de bolillos 
 
 
  Pintura al óleo 
  Variedades 
 
 
  Dibujo 
  Otros 
 
 
  Corte y confección 
   
 
 
   Talleres culturales  
 
 
  Cultura general 
  Literatura 
 
 
  Inglés 
  Teatro 
 
 
  Francés 
  Música coral 
 
 
  Informática 
  Rondalla 
 
 
  Otros 
   
 
 
   Talleres de ejercicio físico  
 
 
  Gimnasia 
  Baile / sevillanas 
 
 
  Taichí 
  Baile de salón 
 
 
  Yoga 
  Caminar / senderismo 
 
 
  Otros 
   
 
 
  Actividades de turismo  
 
 
  Excursiones quincenales 
   
 
 
   Actividades culturales  
 
 
  Jornadas / conferencias 
  Otros 
 
 
  Visitas a museos, exposiciones 
   
 
 
   Actividades de ocio  
 
 
  Baile 
  Comidas 
 
 
  Fiestas 
  Otras 
 
 
 
 Zona wifi ";" Metro: Ríos Rosas 
 Bus: 3, 37, 149 ";"  Requisitos para ser socio:  
 Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9a5366051361c010VgnVCM1000000b205a0aRCRD";"SANTA ENGRACIA";"CALLE";"V";"116";"";"";"";"";"MADRID";"MADRID";"28003";"RIOS ROSAS";"CHAMBERI";"440681";"4477037";"40.439987457420344";"-3.700733879498953";"913 992 940
";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
107426;"Centro Municipal de Mayores 'Santa Eugenia'";"";" Lunes a domingo: de 10 a 21 horas ";"     Servicios      Animación sociocultural   Peluquería     Cafetería   Biblioteca     Comedor  Voluntariado     Podología         Talleres manuales      Manualidades   Pintura en tela     Pintura al óleo   Dibujo     Corte y confección   Marquetería     Punto de cruz   Pirograbado      Talleres culturales      Alfabetización   Historia del arte     Ortografía   Informática     Internet   Memoria     Bienestar psicológico   Alimentación     Sexualidad         Talleres de ejercicio físico      Gimnasia   Baile / sevillanas     Taichí   Baile de salón     Yoga   Relajación     Actividades de turismo      Excursiones quincenales         Actividades culturales      Jornadas / conferencias   Visitas a museos, exposiciones     Conciertos   Teatro      Actividades de ocio      Baile   Comidas     Fiestas         Otras actividades      Senderismo       ";"Bus: 58, 63, 145";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=174155004e91f010VgnVCM2000000c205a0aRCRD";"VIRGEN DE LAS VI&Ntilde;AS";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28031";"SANTA EUGENIA";"VILLA DE VALLECAS";"448801";"4470452";"40.38120612749664";"-3.604464513660913";"913 013 174";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
31019;"Centro Municipal de Mayores 'Teresa de Calcuta'";"";"Lunes a domingo: de 10 a 21 horas ";"      Servicios      Animación sociocultural   Voluntariado     Cafetería   Biblioteca     Comedor   Fisioterapia preventiva     Podología         Talleres manuales      Manualidades   Cerámica     Pintura al óleo   Labores     Otros         Talleres culturales      Inglés   Música coral     Alemán   Informática     Otros         Talleres de ejercicio físico      Gimnasia   Salud y cuidados personales     Taichí   Relajación     Otros         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Comidas     Fiestas   Otras      Otras actividades      Grupos de encuentro con nuevos socios        Zona wifi";"Bus: 101, 114";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0c07b3e42751c010VgnVCM2000000c205a0aRCRD";"NAVIO";"PLAZA";"V";"4";"";"";"";"";"MADRID";"MADRID";"28042";"ALAMEDA DE OSUNA";"BARAJAS";"450284";"4478668";"40.45531140556268";"-3.587638001688095";"913 295 920";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
11701;"Centro Municipal de Mayores 'Tierno Galván'";"";"Lunes a domingo: de 9 a 21 horas ";"      Servicios      Podología   Peluquería     Cafetería   Comedor     Animación socio-cultural         Talleres manuales      Manualidades   Marquetería     Pintura   Terapia ocupacional     Rincón creativo         Talleres culturales      Cultura general   Memoria     Poesía   Ajedrez      Talleres de ejercicio físico      Gimnasia   Sevillanas     Baile de salón  Yoga      Actividades culturales      Rondalla        ";"Bus: 47";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e08366051361c010VgnVCM1000000b205a0aRCRD";"CARRERO JUAN RAMON";"CALLE";"V";"24";"";"";"";"";"MADRID";"MADRID";"28025";"ABRANTES";"CARABANCHEL";"438092";"4470488";"40.38081121022873";"-3.7306205366987255";"915 655 698";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
11719;"Centro Municipal de Mayores 'Vicálvaro'";"";"Lunes a domingo: de 10 a 21 horas";"      Servicios      Animación sociocultural   Peluquería     Cafetería   Voluntariado     Comedor   Fisioterapia preventiva     Podología         Talleres manuales      Manualidades   Corte y confección     Pintura al óleo   Labores     Pintura en tela   Marquetería     Encuadernación         Talleres culturales      Alfabetización   Informática     Memoria   Teatro     Internet   Rondalla      Talleres de ejercicio físico      Taichí   Terapia ocupacional     Baile / sevillanas   Ejercicio al aire libre     Baile de salón        Actividades de turismo      Excursiones trimestrales         Actividades culturales      Jornadas / conferencias   Otros     Visitas a museos, exposiciones         Actividades de ocio      Baile   Comidas     Fiestas   Otras      Otras actividades      Encuentros con otros colectivos   Participación en plataformas comunitarias     Zona wifi";"Bus: 130";"  Requisitos para ser socio:   Ser titular de la tarjeta  madridmayor.es . Para solicitar esta tarjeta vea la  información relacionada . ";"0";"http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=37a366051361c010VgnVCM1000000b205a0aRCRD";"DAROCA";"AVENIDA";"V";"342";"";"";"";"";"MADRID";"MADRID";"28032";"CASCO H.VICALVARO";"VICALVARO";"448405";"4472929";"40.403496149688735";"-3.609330588862229";"917 753 240";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"; 
